tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison
107574,NULL,"Hamburger SV",NULL,JonasMeffert,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,NULL,Torwart,2022_2023
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,NULL,Torwart,2023_2024
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,NULL,Torwart,2024_2025
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,NULL,Torwart,2025_2026
108537,NULL,"1.FC Köln",14,JonasHector,NULL,"Abwehr - Linker Verteidiger",2022_2023
110036,NULL,"1.FC Union Berlin",NULL,DominiqueHeintz,NULL,"Abwehr - Innenverteidiger",2022_2023
110036,NULL,"1.FC Köln",3,DominiqueHeintz,NULL,"Abwehr - Innenverteidiger",2023_2024
110036,NULL,"1.FC Köln",3,DominiqueHeintz,NULL,"Abwehr - Innenverteidiger",2024_2025
110036,NULL,"1.FC Köln",3,DominiqueHeintz,NULL,"Abwehr - Innenverteidiger",2025_2026
111078,NULL,"RB Leipzig",10,EmilForsberg,NULL,"Sturm - Linksaußen",2022_2023
111078,NULL,"RB Leipzig",10,EmilForsberg,NULL,"Sturm - Linksaußen",2023_2024
111275,NULL,"Eintracht Frankfurt",32,PhilippMax,NULL,"Abwehr - Linker Verteidiger",2022_2023
111275,NULL,"Eintracht Frankfurt",31,PhilippMax,NULL,"Abwehr - Linker Verteidiger",2023_2024
111455,NULL,"Bayer 04 Leverkusen",34,GranitXhaka,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
111455,NULL,"Bayer 04 Leverkusen",34,GranitXhaka,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
112541,NULL,"Bayer 04 Leverkusen",40,AndreyLunev,NULL,Torwart,2022_2023
112935,NULL,"1.FC Köln",13,MarkUth,NULL,"Sturm - Mittelstürmer",2022_2023
112935,NULL,"1.FC Köln",13,MarkUth,NULL,"Sturm - Mittelstürmer",2023_2024
112935,NULL,"1.FC Köln",13,MarkUth,NULL,"Sturm - Mittelstürmer",2024_2025
116088,NULL,"FC Schalke 04",11,MariusBülter,NULL,"Sturm - Linksaußen",2022_2023
116088,NULL,"TSG 1899 Hoffenheim",21,MariusBülter,NULL,"Sturm - Linksaußen",2023_2024
116088,NULL,"TSG 1899 Hoffenheim",21,MariusBülter,NULL,"Sturm - Linksaußen",2024_2025
116088,NULL,"1.FC Köln",30,MariusBülter,NULL,"Sturm - Linksaußen",2025_2026
117432,NULL,"1.FC Union Berlin",17,KevinBehrens,NULL,"Sturm - Mittelstürmer",2022_2023
117432,NULL,"1.FC Union Berlin",17,KevinBehrens,NULL,"Sturm - Mittelstürmer",2023_2024
117482,NULL,"SV Werder Bremen",40,CimoRöcker,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
118161,NULL,"FC Schalke 04",32,MariusMüller,NULL,Torwart,2023_2024
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,NULL,"Abwehr - Innenverteidiger",2022_2023
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,NULL,"Abwehr - Innenverteidiger",2023_2024
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,NULL,"Abwehr - Innenverteidiger",2024_2025
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,NULL,"Abwehr - Innenverteidiger",2025_2026
119120,NULL,"SC Paderborn 07",13,RobertLeipertz,NULL,"Sturm - Mittelstürmer",2022_2023
119120,NULL,"SC Paderborn 07",13,RobertLeipertz,NULL,"Sturm - Mittelstürmer",2023_2024
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,NULL,"Abwehr - Rechter Verteidiger",2022_2023
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,NULL,"Abwehr - Rechter Verteidiger",2023_2024
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,NULL,"Abwehr - Rechter Verteidiger",2024_2025
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,NULL,"Abwehr - Rechter Verteidiger",2025_2026
119234,NULL,"1.FSV Mainz 05",9,KarimOnisiwo,NULL,"Sturm - Mittelstürmer",2022_2023
119234,NULL,"1.FSV Mainz 05",9,KarimOnisiwo,NULL,"Sturm - Mittelstürmer",2023_2024
119234,NULL,"1.FSV Mainz 05",NULL,KarimOnisiwo,NULL,"Sturm - Mittelstürmer",2024_2025
119296,NULL,"Borussia Dortmund",23,EmreCan,NULL,"Abwehr - Innenverteidiger",2022_2023
119296,NULL,"Borussia Dortmund",23,EmreCan,NULL,"Abwehr - Innenverteidiger",2023_2024
119296,NULL,"Borussia Dortmund",23,EmreCan,NULL,"Abwehr - Innenverteidiger",2024_2025
119296,NULL,"Borussia Dortmund",23,EmreCan,NULL,"Abwehr - Innenverteidiger",2025_2026
119557,NULL,"FC Schalke 04",19,KenanKaraman,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
119557,NULL,"FC Schalke 04",19,KenanKaraman,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
119557,NULL,"FC Schalke 04",19,KenanKaraman,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
119557,NULL,"FC Schalke 04",19,KenanKaraman,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,NULL,"Sturm - Mittelstürmer",2022_2023
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,NULL,"Sturm - Mittelstürmer",2023_2024
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,NULL,"Sturm - Mittelstürmer",2024_2025
120205,NULL,"FC Augsburg",38,MichaelGregoritsch,NULL,"Sturm - Mittelstürmer",2025_2026
120296,NULL,"SC Freiburg",1,BenjaminUphoff,NULL,Torwart,2022_2023
120296,NULL,"SC Freiburg",31,BenjaminUphoff,NULL,Torwart,2023_2024
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
124441,NULL,"SV 07 Elversberg",10,SinanTekerci,NULL,"Mittelfeld - Rechtes Mittelfeld",2022_2023
124502,NULL,"SC Freiburg",28,MatthiasGinter,NULL,"Abwehr - Innenverteidiger",2022_2023
124502,NULL,"SC Freiburg",28,MatthiasGinter,NULL,"Abwehr - Innenverteidiger",2023_2024
124502,NULL,"SC Freiburg",28,MatthiasGinter,NULL,"Abwehr - Innenverteidiger",2024_2025
124502,NULL,"SC Freiburg",28,MatthiasGinter,NULL,"Abwehr - Innenverteidiger",2025_2026
124732,NULL,"TSG 1899 Hoffenheim",23,JohnBrooks,NULL,"Abwehr - Innenverteidiger",2022_2023
124732,NULL,"TSG 1899 Hoffenheim",23,JohnBrooks,NULL,"Abwehr - Innenverteidiger",2023_2024
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,NULL,"Sturm - Mittelstürmer",2022_2023
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,NULL,"Sturm - Mittelstürmer",2023_2024
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,NULL,"Sturm - Mittelstürmer",2024_2025
125614,NULL,"1.FC Köln",23,SargisAdamyan,NULL,"Sturm - Mittelstürmer",2022_2023
125614,NULL,"1.FC Köln",23,SargisAdamyan,NULL,"Sturm - Mittelstürmer",2023_2024
125614,NULL,"1.FC Köln",NULL,SargisAdamyan,NULL,"Sturm - Mittelstürmer",2024_2025
125714,NULL,"SC Freiburg",26,MarkFlekken,NULL,Torwart,2022_2023
125714,NULL,"Bayer 04 Leverkusen",1,MarkFlekken,NULL,Torwart,2025_2026
125858,NULL,"Bayer 04 Leverkusen",10,KeremDemirbay,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
126281,NULL,"1.FSV Mainz 05",42,AlexanderHack,NULL,"Abwehr - Innenverteidiger",2022_2023
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,NULL,"Abwehr - Linker Verteidiger",2022_2023
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,NULL,"Abwehr - Linker Verteidiger",2023_2024
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,NULL,"Abwehr - Linker Verteidiger",2024_2025
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,NULL,"Abwehr - Linker Verteidiger",2023_2024
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,NULL,"Abwehr - Linker Verteidiger",2024_2025
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,NULL,"Abwehr - Linker Verteidiger",2025_2026
129358,NULL,"FC Schalke 04",35,MarcinKamiński,NULL,"Abwehr - Innenverteidiger",2022_2023
129358,NULL,"FC Schalke 04",35,MarcinKamiński,NULL,"Abwehr - Innenverteidiger",2023_2024
129358,NULL,"FC Schalke 04",35,MarcinKamiński,NULL,"Abwehr - Innenverteidiger",2024_2025
131827,NULL,"FC Schalke 04",18,JereUronen,NULL,"Abwehr - Linker Verteidiger",2022_2023
132098,NULL,"FC Bayern München",9,HarryKane,NULL,"Sturm - Mittelstürmer",2023_2024
132098,NULL,"FC Bayern München",9,HarryKane,NULL,"Sturm - Mittelstürmer",2024_2025
132098,NULL,"FC Bayern München",NULL,HarryKane,NULL,"Sturm - Mittelstürmer",2025_2026
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,NULL,"Mittelfeld - Rechtes Mittelfeld",2022_2023
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,NULL,"Mittelfeld - Rechtes Mittelfeld",2023_2024
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,NULL,"Mittelfeld - Rechtes Mittelfeld",2024_2025
143891,NULL,"SV Werder Bremen",17,MaximilianPhilipp,NULL,"Sturm - Hängende Spitze",2022_2023
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,NULL,"Sturm - Hängende Spitze",2023_2024
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,NULL,"Sturm - Hängende Spitze",2024_2025
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,NULL,"Sturm - Hängende Spitze",2025_2026
145866,NULL,"TSG 1899 Hoffenheim",10,MunasDabbur,NULL,"Sturm - Mittelstürmer",2022_2023
146163,NULL,"FC Augsburg",NULL,RaphaelFramberger,NULL,"Abwehr - Rechter Verteidiger",2022_2023
146163,NULL,"FC Augsburg",32,RaphaelFramberger,NULL,"Abwehr - Rechter Verteidiger",2023_2024
146310,NULL,"VfB Stuttgart",3,WataruEndo,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
146310,NULL,"VfB Stuttgart",NULL,WataruEndo,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
146714,NULL,"FC Augsburg",40,TomasKoubek,NULL,Torwart,2022_2023
146714,NULL,"FC Augsburg",40,TomasKoubek,NULL,Torwart,2023_2024
147038,NULL,"FC Schalke 04",27,CédricBrunner,NULL,"Abwehr - Rechter Verteidiger",2022_2023
147038,NULL,"FC Schalke 04",27,CédricBrunner,NULL,"Abwehr - Rechter Verteidiger",2023_2024
147043,NULL,"FC Schalke 04",26,MichaelFrey,NULL,"Sturm - Mittelstürmer",2022_2023
147573,NULL,"1.FC Köln",9,SebastianAndersson,NULL,"Sturm - Mittelstürmer",2022_2023
148657,NULL,"FC Schalke 04",26,TomasKalas,NULL,"Abwehr - Innenverteidiger",2023_2024
148657,NULL,"FC Schalke 04",26,TomasKalas,NULL,"Abwehr - Innenverteidiger",2024_2025
148657,NULL,"FC Schalke 04",26,TomasKalas,NULL,"Abwehr - Innenverteidiger",2025_2026
152963,NULL,"FC Augsburg",NULL,FlorianNiederlechner,NULL,"Sturm - Mittelstürmer",2022_2023
153084,NULL,"FC Bayern München",8,LeonGoretzka,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
153084,NULL,"FC Bayern München",8,LeonGoretzka,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
153084,NULL,"FC Bayern München",8,LeonGoretzka,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
153084,NULL,"FC Bayern München",NULL,LeonGoretzka,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
153661,NULL,"FC Schalke 04",29,TobiasMohr,NULL,"Mittelfeld - Linkes Mittelfeld",2022_2023
153661,NULL,"FC Schalke 04",29,TobiasMohr,NULL,"Mittelfeld - Linkes Mittelfeld",2023_2024
153661,NULL,"FC Schalke 04",29,TobiasMohr,NULL,"Mittelfeld - Linkes Mittelfeld",2024_2025
153678,NULL,"1.FC Köln",17,KingsleySchindler,NULL,"Sturm - Rechtsaußen",2022_2023
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,NULL,"Abwehr - Innenverteidiger",2022_2023
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,NULL,"Abwehr - Innenverteidiger",2023_2024
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,NULL,"Abwehr - Innenverteidiger",2024_2025
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,NULL,"Abwehr - Innenverteidiger",2025_2026
157635,NULL,"RB Leipzig",9,YussufPoulsen,NULL,"Sturm - Mittelstürmer",2022_2023
157635,NULL,"RB Leipzig",9,YussufPoulsen,NULL,"Sturm - Mittelstürmer",2023_2024
157635,NULL,"RB Leipzig",9,YussufPoulsen,NULL,"Sturm - Mittelstürmer",2024_2025
157635,NULL,"Hamburger SV",15,YussufPoulsen,NULL,"Sturm - Mittelstürmer",2025_2026
157672,NULL,"TSG 1899 Hoffenheim",34,VladimírCoufal,NULL,"Abwehr - Rechter Verteidiger",2025_2026
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
159239,NULL,"SC Paderborn 07",18,DennisSrbeny,NULL,"Sturm - Mittelstürmer",2022_2023
159471,NULL,"FC Bayern München",7,SergeGnabry,NULL,"Sturm - Hängende Spitze",2022_2023
159471,NULL,"FC Bayern München",7,SergeGnabry,NULL,"Sturm - Hängende Spitze",2023_2024
159471,NULL,"FC Bayern München",7,SergeGnabry,NULL,"Sturm - Hängende Spitze",2024_2025
159471,NULL,"FC Bayern München",NULL,SergeGnabry,NULL,"Sturm - Hängende Spitze",2025_2026
159844,NULL,"Eintracht Frankfurt",25,ChristopherLenz,NULL,"Abwehr - Linker Verteidiger",2022_2023
159844,NULL,"Eintracht Frankfurt",NULL,ChristopherLenz,NULL,"Abwehr - Linker Verteidiger",2023_2024
159844,NULL,"TSG 1899 Hoffenheim",13,ChristopherLenz,NULL,"Abwehr - Linker Verteidiger",2024_2025
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,NULL,"Abwehr - Innenverteidiger",2022_2023
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,NULL,"Abwehr - Innenverteidiger",2023_2024
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,NULL,"Abwehr - Innenverteidiger",2024_2025
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,NULL,"Abwehr - Innenverteidiger",2025_2026
160247,NULL,"SC Paderborn 07",NULL,MarcelMehlem,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
160929,NULL,"1.FC Köln",20,MarvinSchwäbe,NULL,Torwart,2022_2023
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,NULL,Torwart,2023_2024
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,NULL,Torwart,2024_2025
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,NULL,Torwart,2025_2026
160954,NULL,"SC Paderborn 07",21,JannikHuth,NULL,Torwart,2022_2023
160954,NULL,"SC Paderborn 07",21,JannikHuth,NULL,Torwart,2023_2024
160954,NULL,"SC Freiburg",24,JannikHuth,NULL,Torwart,2024_2025
160954,NULL,"SC Freiburg",24,JannikHuth,NULL,Torwart,2025_2026
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,NULL,Torwart,2022_2023
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,NULL,Torwart,2023_2024
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,NULL,Torwart,2024_2025
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,NULL,Torwart,2025_2026
160968,NULL,"1.FC Köln",2,BennoSchmitz,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
160968,NULL,"1.FC Köln",2,BennoSchmitz,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
160971,NULL,"SC Paderborn 07",17,LeopoldZingerle,NULL,Torwart,2022_2023
160971,NULL,"RB Leipzig",25,LeopoldZingerle,NULL,Torwart,2023_2024
160971,NULL,"RB Leipzig",25,LeopoldZingerle,NULL,Torwart,2024_2025
160971,NULL,"RB Leipzig",25,LeopoldZingerle,NULL,Torwart,2025_2026
161011,NULL,"Eintracht Frankfurt",NULL,FilipKostić,NULL,"Mittelfeld - Linkes Mittelfeld",2022_2023
161056,NULL,"FC Bayern München",6,JoshuaKimmich,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
161056,NULL,"FC Bayern München",6,JoshuaKimmich,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
161056,NULL,"FC Bayern München",6,JoshuaKimmich,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
161056,NULL,"FC Bayern München",NULL,JoshuaKimmich,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
161057,NULL,"1.FC Union Berlin",25,CarlKlaus,NULL,Torwart,2024_2025
161057,NULL,"1.FC Union Berlin",25,CarlKlaus,NULL,Torwart,2025_2026
162434,NULL,"SV Werder Bremen",4,NiklasStark,NULL,"Abwehr - Innenverteidiger",2022_2023
162434,NULL,"SV Werder Bremen",4,NiklasStark,NULL,"Abwehr - Innenverteidiger",2023_2024
162434,NULL,"SV Werder Bremen",4,NiklasStark,NULL,"Abwehr - Innenverteidiger",2024_2025
162434,NULL,"SV Werder Bremen",4,NiklasStark,NULL,"Abwehr - Innenverteidiger",2025_2026
166601,NULL,"Borussia Dortmund",25,NiklasSüle,NULL,"Abwehr - Innenverteidiger",2022_2023
166601,NULL,"Borussia Dortmund",25,NiklasSüle,NULL,"Abwehr - Innenverteidiger",2023_2024
166601,NULL,"Borussia Dortmund",25,NiklasSüle,NULL,"Abwehr - Innenverteidiger",2024_2025
166601,NULL,"Borussia Dortmund",25,NiklasSüle,NULL,"Abwehr - Innenverteidiger",2025_2026
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,NULL,"Sturm - Mittelstürmer",2022_2023
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,NULL,"Sturm - Mittelstürmer",2023_2024
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,NULL,"Sturm - Mittelstürmer",2024_2025
168186,NULL,"SC Paderborn 07",6,MarcoSchuster,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
168186,NULL,"SC Paderborn 07",6,MarcoSchuster,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
168543,NULL,"1.FC Union Berlin",7,LevinÖztunali,NULL,"Sturm - Linksaußen",2022_2023
168543,NULL,"Hamburger SV",21,LevinÖztunali,NULL,"Sturm - Linksaußen",2023_2024
168543,NULL,"Hamburger SV",21,LevinÖztunali,NULL,"Sturm - Linksaußen",2024_2025
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,NULL,"Abwehr - Rechter Verteidiger",2022_2023
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,NULL,"Abwehr - Rechter Verteidiger",2023_2024
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,NULL,"Abwehr - Rechter Verteidiger",2024_2025
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,NULL,"Abwehr - Rechter Verteidiger",2025_2026
170517,NULL,"VfB Stuttgart",NULL,"Marius Funk",NULL,NULL,2022_2023
170527,NULL,"RB Leipzig",11,TimoWerner,NULL,"Sturm - Mittelstürmer",2022_2023
170527,NULL,"RB Leipzig",11,TimoWerner,NULL,"Sturm - Mittelstürmer",2023_2024
170527,NULL,"RB Leipzig",NULL,TimoWerner,NULL,"Sturm - Mittelstürmer",2025_2026
170986,NULL,"Borussia Dortmund",13,RaphaëlGuerreiro,NULL,"Abwehr - Linker Verteidiger",2022_2023
170986,NULL,"FC Bayern München",22,RaphaëlGuerreiro,NULL,"Abwehr - Linker Verteidiger",2023_2024
170986,NULL,"FC Bayern München",22,RaphaëlGuerreiro,NULL,"Abwehr - Linker Verteidiger",2024_2025
170986,NULL,"FC Bayern München",NULL,RaphaëlGuerreiro,NULL,"Abwehr - Linker Verteidiger",2025_2026
173491,NULL,"Bayer 04 Leverkusen",NULL,JoelPohjanpalo,NULL,"Sturm - Mittelstürmer",2022_2023
175722,NULL,"FC Bayern München",15,EricDier,NULL,"Abwehr - Innenverteidiger",2023_2024
175722,NULL,"FC Bayern München",15,EricDier,NULL,"Abwehr - Innenverteidiger",2024_2025
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
178459,NULL,"1.FC Köln",27,DavieSelke,NULL,"Sturm - Mittelstürmer",2022_2023
178459,NULL,"1.FC Köln",27,DavieSelke,NULL,"Sturm - Mittelstürmer",2023_2024
178459,NULL,"Hamburger SV",27,DavieSelke,NULL,"Sturm - Mittelstürmer",2024_2025
179184,NULL,"Eintracht Frankfurt",30,MichyBatshuayi,NULL,"Sturm - Mittelstürmer",2024_2025
179184,NULL,"Eintracht Frankfurt",30,MichyBatshuayi,NULL,"Sturm - Mittelstürmer",2025_2026
180337,NULL,"Bayer 04 Leverkusen",9,SardarAzmoun,NULL,"Sturm - Mittelstürmer",2022_2023
181375,NULL,"Borussia Dortmund",9,SébastienHaller,NULL,"Sturm - Mittelstürmer",2022_2023
181375,NULL,"Borussia Dortmund",9,SébastienHaller,NULL,"Sturm - Mittelstürmer",2023_2024
181375,NULL,"Borussia Dortmund",NULL,SébastienHaller,NULL,"Sturm - Mittelstürmer",2024_2025
182712,NULL,"FC Bayern München",22,JoãoCancelo,NULL,"Abwehr - Rechter Verteidiger",2022_2023
183321,NULL,"FC Augsburg",43,KevinMbabu,NULL,"Abwehr - Rechter Verteidiger",2023_2024
183720,NULL,"1.FSV Mainz 05",NULL,"AnwarEl Ghazi",NULL,"Sturm - Rechtsaußen",2023_2024
183780,NULL,"1.FC Union Berlin",14,PaulSeguin,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
183780,NULL,"FC Schalke 04",7,PaulSeguin,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
183780,NULL,"FC Schalke 04",7,PaulSeguin,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
185077,NULL,"SC Freiburg",32,VincenzoGrifo,NULL,"Sturm - Linksaußen",2022_2023
185077,NULL,"SC Freiburg",32,VincenzoGrifo,NULL,"Sturm - Linksaußen",2023_2024
185077,NULL,"SC Freiburg",32,VincenzoGrifo,NULL,"Sturm - Linksaußen",2024_2025
185077,NULL,"SC Freiburg",32,VincenzoGrifo,NULL,"Sturm - Linksaußen",2025_2026
185427,NULL,"SV Werder Bremen",23,NicolaiRapp,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
185427,NULL,"SV Werder Bremen",23,NicolaiRapp,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
185699,NULL,"Hamburger SV",NULL,TimLeibold,NULL,"Abwehr - Linker Verteidiger",2022_2023
186374,NULL,"SV Werder Bremen",30,"Alexander Schlager",NULL,NULL,2022_2023
186988,NULL,"1.FC Union Berlin",11,SvenMichel,NULL,"Sturm - Rechtsaußen",2022_2023
186988,NULL,"FC Augsburg",20,SvenMichel,NULL,"Sturm - Rechtsaußen",2023_2024
186988,NULL,"SC Paderborn 07",11,SvenMichel,NULL,"Sturm - Rechtsaußen",2024_2025
186988,NULL,"SC Paderborn 07",11,SvenMichel,NULL,"Sturm - Rechtsaußen",2025_2026
187491,NULL,"1.FC Union Berlin",25,TimoBaumgartl,NULL,"Abwehr - Innenverteidiger",2022_2023
187491,NULL,"FC Schalke 04",25,TimoBaumgartl,NULL,"Abwehr - Innenverteidiger",2023_2024
187492,NULL,"Borussia Dortmund",19,JulianBrandt,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
187492,NULL,"Borussia Dortmund",19,JulianBrandt,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
187492,NULL,"Borussia Dortmund",10,JulianBrandt,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
187492,NULL,"Borussia Dortmund",10,JulianBrandt,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
187624,NULL,"VfB Stuttgart",33,FabianBredlow,NULL,Torwart,2022_2023
187624,NULL,"VfB Stuttgart",1,FabianBredlow,NULL,Torwart,2023_2024
187624,NULL,"VfB Stuttgart",1,FabianBredlow,NULL,Torwart,2024_2025
187624,NULL,"VfB Stuttgart",1,FabianBredlow,NULL,Torwart,2025_2026
188888,NULL,"1.FC Union Berlin",27,SheraldoBecker,NULL,"Sturm - Linksaußen",2022_2023
188888,NULL,"1.FC Union Berlin",27,SheraldoBecker,NULL,"Sturm - Linksaußen",2023_2024
188888,NULL,"1.FSV Mainz 05",23,SheraldoBecker,NULL,"Sturm - Linksaußen",2025_2026
189475,NULL,"FC Augsburg",NULL,CarlosGruezo,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
190284,NULL,"SC Freiburg",8,MaximilianEggestein,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
190284,NULL,"SC Freiburg",8,MaximilianEggestein,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
190284,NULL,"SC Freiburg",8,MaximilianEggestein,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
190284,NULL,"SC Freiburg",8,MaximilianEggestein,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
190685,NULL,"FC Bayern München",20,BounaSarr,NULL,"Abwehr - Rechter Verteidiger",2022_2023
190685,NULL,"FC Bayern München",20,BounaSarr,NULL,"Abwehr - Rechter Verteidiger",2023_2024
191422,NULL,"Borussia Dortmund",8,MahmoudDahoud,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
191422,NULL,"VfB Stuttgart",5,MahmoudDahoud,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
191422,NULL,"Eintracht Frankfurt",18,MahmoudDahoud,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
191422,NULL,"Eintracht Frankfurt",18,MahmoudDahoud,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
192565,NULL,"FC Bayern München",10,LeroySané,NULL,"Sturm - Rechtsaußen",2022_2023
