tm_id,saison,market_value_eur,last_updated,updated_at
107574,2025_2026,1000000,NULL,2025-06-19
107574,2025_2026,800000,NULL,2025-12-19
107775,2022_2023,2000000,NULL,2022-06-09
107775,2022_2023,2800000,NULL,2022-09-21
107775,2022_2023,3500000,NULL,2022-11-09
107775,2023_2024,5500000,NULL,2023-06-22
107775,2023_2024,5500000,NULL,2023-12-14
107775,2024_2025,4500000,NULL,2024-05-29
107775,2024_2025,4000000,NULL,2024-12-20
107775,2025_2026,3000000,NULL,2025-06-05
107775,2025_2026,2500000,NULL,2025-12-19
108537,2022_2023,3500000,NULL,2022-06-09
108537,2022_2023,3500000,NULL,2022-11-09
110036,2022_2023,2500000,NULL,2022-06-09
110036,2022_2023,2500000,NULL,2022-11-09
110036,2023_2024,1500000,NULL,2023-03-29
110036,2023_2024,1200000,NULL,2023-06-22
110036,2023_2024,1200000,NULL,2023-12-14
110036,2024_2025,800000,NULL,2024-05-29
110036,2024_2025,800000,NULL,2024-12-19
110036,2025_2026,800000,NULL,2025-06-19
110036,2025_2026,700000,NULL,2025-12-19
111078,2022_2023,11000000,NULL,2022-06-09
111078,2022_2023,9000000,NULL,2022-11-09
111078,2023_2024,7000000,NULL,2023-06-22
111078,2023_2024,6000000,NULL,2023-12-14
111275,2022_2023,8000000,NULL,2022-01-05
111275,2022_2023,8000000,NULL,2022-06-08
111275,2022_2023,7000000,NULL,2022-09-14
111275,2022_2023,6000000,NULL,2022-11-11
111275,2023_2024,3000000,NULL,2023-06-22
111275,2023_2024,2000000,NULL,2023-10-18
111275,2023_2024,2000000,NULL,2023-12-14
111455,2023_2024,20000000,NULL,2023-06-20
111455,2023_2024,20000000,NULL,2023-12-14
111455,2024_2025,20000000,NULL,2024-05-29
111455,2024_2025,17000000,NULL,2024-12-20
112541,2022_2023,2500000,NULL,2022-06-09
112541,2022_2023,1500000,NULL,2022-11-09
112935,2022_2023,3000000,NULL,2022-06-09
112935,2022_2023,3000000,NULL,2022-11-09
112935,2023_2024,1500000,NULL,2023-06-22
112935,2023_2024,1500000,NULL,2023-12-14
112935,2024_2025,1000000,NULL,2024-03-27
112935,2024_2025,1000000,NULL,2024-05-29
112935,2024_2025,500000,NULL,2024-09-25
112935,2024_2025,350000,NULL,2024-12-19
116088,2022_2023,2000000,NULL,2022-06-16
116088,2022_2023,2500000,NULL,2022-09-21
116088,2022_2023,2500000,NULL,2022-11-09
116088,2023_2024,3000000,NULL,2023-06-22
116088,2023_2024,3000000,NULL,2023-12-14
116088,2024_2025,2500000,NULL,2024-05-29
116088,2024_2025,2500000,NULL,2024-12-20
116088,2025_2026,2500000,NULL,2025-06-05
116088,2025_2026,2000000,NULL,2025-12-19
117432,2022_2023,900000,NULL,2022-06-09
117432,2022_2023,900000,NULL,2022-11-09
117432,2023_2024,1500000,NULL,2023-03-29
117432,2023_2024,2000000,NULL,2023-06-22
117432,2023_2024,4000000,NULL,2023-10-18
117432,2023_2024,4000000,NULL,2023-12-14
117482,2023_2024,100000,NULL,2023-06-19
117482,2023_2024,0,NULL,2023-07-01
118161,2023_2024,1000000,NULL,2023-06-07
118161,2023_2024,1000000,NULL,2023-12-15
118847,2022_2023,5000000,NULL,2022-06-09
118847,2022_2023,4000000,NULL,2022-09-21
118847,2022_2023,4000000,NULL,2022-11-09
118847,2023_2024,3500000,NULL,2023-06-22
118847,2023_2024,3500000,NULL,2023-12-14
118847,2024_2025,3000000,NULL,2024-05-29
118847,2024_2025,2500000,NULL,2024-12-20
118847,2025_2026,3500000,NULL,2025-03-27
118847,2025_2026,3500000,NULL,2025-06-05
118847,2025_2026,2000000,NULL,2025-12-19
119120,2022_2023,700000,NULL,2022-06-16
119120,2022_2023,800000,NULL,2022-11-30
119120,2023_2024,800000,NULL,2023-06-28
119120,2023_2024,700000,NULL,2023-12-15
119211,2022_2023,1500000,NULL,2022-06-16
119211,2022_2023,2000000,NULL,2022-09-21
119211,2022_2023,3500000,NULL,2022-11-09
119211,2023_2024,5500000,NULL,2023-03-29
119211,2023_2024,6000000,NULL,2023-06-22
119211,2023_2024,6000000,NULL,2023-12-14
119211,2024_2025,6000000,NULL,2024-05-29
119211,2024_2025,5000000,NULL,2024-12-20
119211,2025_2026,5000000,NULL,2025-06-05
119211,2025_2026,3500000,NULL,2025-12-19
119234,2022_2023,3500000,NULL,2022-06-09
119234,2022_2023,3500000,NULL,2022-11-09
119234,2023_2024,3500000,NULL,2023-06-22
119234,2023_2024,2800000,NULL,2023-12-14
119234,2024_2025,2000000,NULL,2024-03-27
119234,2024_2025,1500000,NULL,2024-05-29
119234,2024_2025,1000000,NULL,2024-12-20
119296,2022_2023,16000000,NULL,2022-03-24
119296,2022_2023,16000000,NULL,2022-06-09
119296,2022_2023,14000000,NULL,2022-09-21
119296,2022_2023,14000000,NULL,2022-11-09
119296,2023_2024,14000000,NULL,2023-06-22
119296,2023_2024,12000000,NULL,2023-12-14
119296,2024_2025,10000000,NULL,2024-05-29
119296,2024_2025,7000000,NULL,2024-12-20
119296,2025_2026,7000000,NULL,2025-06-05
119296,2025_2026,6000000,NULL,2025-12-19
119557,2022_2023,1900000,NULL,2022-01-04
119557,2022_2023,1500000,NULL,2022-03-31
119557,2022_2023,1400000,NULL,2022-06-01
119557,2022_2023,1400000,NULL,2022-11-09
119557,2023_2024,1400000,NULL,2023-06-22
119557,2023_2024,1500000,NULL,2023-12-15
119557,2024_2025,1800000,NULL,2024-06-06
119557,2024_2025,2500000,NULL,2024-09-25
119557,2024_2025,2500000,NULL,2024-12-19
119557,2025_2026,2500000,NULL,2025-06-19
119557,2025_2026,2000000,NULL,2025-12-16
120205,2022_2023,3500000,NULL,2022-03-24
120205,2022_2023,4500000,NULL,2022-06-09
120205,2022_2023,6000000,NULL,2022-09-21
120205,2022_2023,8000000,NULL,2022-11-09
120205,2023_2024,8000000,NULL,2023-06-22
120205,2023_2024,8000000,NULL,2023-12-14
120205,2024_2025,8000000,NULL,2024-05-29
120205,2024_2025,6000000,NULL,2024-12-20
120205,2025_2026,4000000,NULL,2025-03-27
120205,2025_2026,3000000,NULL,2025-06-05
120205,2025_2026,1500000,NULL,2025-12-15
120296,2022_2023,500000,NULL,2022-06-09
120296,2022_2023,500000,NULL,2022-11-09
120296,2023_2024,500000,NULL,2023-06-22
120296,2023_2024,500000,NULL,2023-12-14
124410,2022_2023,6000000,NULL,2022-06-09
124410,2022_2023,8000000,NULL,2022-11-09
124410,2023_2024,10000000,NULL,2023-06-22
124410,2023_2024,8000000,NULL,2023-12-14
124410,2024_2025,5000000,NULL,2024-05-29
124410,2024_2025,3000000,NULL,2024-12-20
124410,2025_2026,2500000,NULL,2025-06-05
124410,2025_2026,2000000,NULL,2025-12-19
124441,2022_2023,125000,NULL,2022-06-28
124441,2022_2023,125000,NULL,2022-12-08
124502,2022_2023,18000000,NULL,2022-06-09
124502,2022_2023,20000000,NULL,2022-11-09
124502,2023_2024,18000000,NULL,2023-06-22
124502,2023_2024,15000000,NULL,2023-12-14
124502,2024_2025,10000000,NULL,2024-05-29
124502,2024_2025,8000000,NULL,2024-12-20
124502,2025_2026,7000000,NULL,2025-06-05
124502,2025_2026,6000000,NULL,2025-12-19
124732,2022_2023,7000000,NULL,2022-06-09
124732,2022_2023,6000000,NULL,2022-11-01
124732,2023_2024,3000000,NULL,2023-03-29
124732,2023_2024,2000000,NULL,2023-06-22
124732,2023_2024,2000000,NULL,2023-12-14
125103,2022_2023,4000000,NULL,2022-03-23
125103,2022_2023,4000000,NULL,2022-06-16
125103,2022_2023,5000000,NULL,2022-11-09
125103,2023_2024,6500000,NULL,2023-03-29
125103,2023_2024,7500000,NULL,2023-06-22
125103,2023_2024,9000000,NULL,2023-12-14
125103,2024_2025,9000000,NULL,2024-05-29
125103,2024_2025,9000000,NULL,2024-12-20
125614,2022_2023,3500000,NULL,2022-04-12
125614,2022_2023,2500000,NULL,2022-09-21
125614,2022_2023,2500000,NULL,2022-11-09
125614,2023_2024,2000000,NULL,2023-03-29
125614,2023_2024,1000000,NULL,2023-06-22
125614,2023_2024,700000,NULL,2023-12-14
125614,2024_2025,600000,NULL,2024-05-29
125614,2024_2025,450000,NULL,2024-12-19
125714,2022_2023,7000000,NULL,2022-06-09
125714,2022_2023,7000000,NULL,2022-11-09
125714,2025_2026,10000000,NULL,2025-05-30
125714,2025_2026,8000000,NULL,2025-12-19
125858,2022_2023,15000000,NULL,2022-06-09
125858,2022_2023,12000000,NULL,2022-11-09
126281,2022_2023,2500000,NULL,2022-06-09
126281,2022_2023,2500000,NULL,2022-11-09
127076,2022_2023,4500000,NULL,2022-06-09
127076,2022_2023,3000000,NULL,2022-11-09
127076,2023_2024,3000000,NULL,2023-06-22
127076,2023_2024,2500000,NULL,2023-12-14
127076,2024_2025,2500000,NULL,2024-05-29
127076,2024_2025,1200000,NULL,2024-12-20
127573,2023_2024,3000000,NULL,2023-06-23
127573,2023_2024,1500000,NULL,2023-10-18
127573,2023_2024,1500000,NULL,2023-12-14
127573,2024_2025,1800000,NULL,2024-05-29
127573,2024_2025,1800000,NULL,2024-12-20
127573,2025_2026,1800000,NULL,2025-06-05
127573,2025_2026,1500000,NULL,2025-12-19
129358,2022_2023,1000000,NULL,2022-06-16
129358,2022_2023,1000000,NULL,2022-11-09
129358,2023_2024,700000,NULL,2023-06-22
129358,2023_2024,600000,NULL,2023-12-15
129358,2024_2025,500000,NULL,2024-06-06
129358,2024_2025,400000,NULL,2024-12-19
131827,2022_2023,2000000,NULL,2022-05-30
131827,2022_2023,1200000,NULL,2022-09-19
131827,2022_2023,1000000,NULL,2022-11-02
132098,2023_2024,90000000,NULL,2023-06-20
132098,2023_2024,110000000,NULL,2023-10-18
132098,2023_2024,110000000,NULL,2023-12-14
132098,2024_2025,100000000,NULL,2024-05-29
132098,2024_2025,90000000,NULL,2024-12-20
132098,2025_2026,75000000,NULL,2025-06-05
132098,2025_2026,65000000,NULL,2025-12-19
143798,2022_2023,5000000,NULL,2022-06-09
143798,2022_2023,4000000,NULL,2022-11-09
143798,2023_2024,3000000,NULL,2023-06-22
143798,2023_2024,3000000,NULL,2023-12-14
143798,2024_2025,3000000,NULL,2024-05-29
143798,2024_2025,2500000,NULL,2024-12-20
143891,2022_2023,5500000,NULL,2022-03-24
143891,2022_2023,4500000,NULL,2022-06-09
143891,2022_2023,2500000,NULL,2022-11-09
143891,2023_2024,2000000,NULL,2023-03-29
143891,2023_2024,2000000,NULL,2023-06-22
143891,2023_2024,2000000,NULL,2023-12-14
143891,2024_2025,2000000,NULL,2024-05-29
143891,2024_2025,1200000,NULL,2024-10-09
143891,2024_2025,1000000,NULL,2024-12-20
143891,2025_2026,800000,NULL,2025-06-05
143891,2025_2026,600000,NULL,2025-12-19
145866,2022_2023,4000000,NULL,2022-06-09
145866,2022_2023,4000000,NULL,2022-11-09
146163,2022_2023,1500000,NULL,2022-06-09
146163,2022_2023,1000000,NULL,2022-11-09
146163,2023_2024,800000,NULL,2023-06-28
146163,2023_2024,600000,NULL,2023-12-14
146310,2022_2023,8000000,NULL,2022-06-09
146310,2022_2023,6500000,NULL,2022-11-09
146310,2023_2024,6500000,NULL,2023-06-22
146310,2023_2024,13000000,NULL,2023-10-09
146310,2023_2024,13000000,NULL,2023-12-19
146714,2022_2023,1000000,NULL,2022-06-09
146714,2022_2023,1000000,NULL,2022-11-09
146714,2023_2024,1000000,NULL,2023-06-22
146714,2023_2024,800000,NULL,2023-12-14
147038,2022_2023,3200000,NULL,2022-06-09
147038,2022_2023,2500000,NULL,2022-11-09
147038,2023_2024,1800000,NULL,2023-06-22
147038,2023_2024,1000000,NULL,2023-10-20
147038,2023_2024,1000000,NULL,2023-12-15
147043,2022_2023,4500000,NULL,2022-01-06
147043,2022_2023,5000000,NULL,2022-04-12
147043,2022_2023,4500000,NULL,2022-11-04
147573,2022_2023,2000000,NULL,2022-06-09
147573,2022_2023,1000000,NULL,2022-11-09
148657,2023_2024,1200000,NULL,2023-03-24
148657,2023_2024,900000,NULL,2023-06-01
148657,2023_2024,900000,NULL,2023-12-15
148657,2024_2025,1000000,NULL,2024-03-22
148657,2024_2025,800000,NULL,2024-06-06
148657,2024_2025,700000,NULL,2024-12-19
148657,2025_2026,600000,NULL,2025-06-19
148657,2025_2026,400000,NULL,2025-12-16
152963,2022_2023,2200000,NULL,2022-06-09
152963,2022_2023,2200000,NULL,2022-11-09
153084,2022_2023,65000000,NULL,2022-06-09
153084,2022_2023,65000000,NULL,2022-11-09
153084,2023_2024,45000000,NULL,2023-06-22
153084,2023_2024,40000000,NULL,2023-12-14
153084,2024_2025,30000000,NULL,2024-03-27
153084,2024_2025,30000000,NULL,2024-05-29
153084,2024_2025,22000000,NULL,2024-10-09
153084,2024_2025,22000000,NULL,2024-12-20
153084,2025_2026,22000000,NULL,2025-06-05
153084,2025_2026,15000000,NULL,2025-12-19
153661,2022_2023,1100000,NULL,2022-03-23
153661,2022_2023,1300000,NULL,2022-06-16
153661,2022_2023,1800000,NULL,2022-09-21
153661,2022_2023,1800000,NULL,2022-11-09
153661,2023_2024,1200000,NULL,2023-06-22
153661,2023_2024,900000,NULL,2023-10-20
153661,2023_2024,900000,NULL,2023-12-15
153661,2024_2025,700000,NULL,2024-03-22
153661,2024_2025,500000,NULL,2024-06-06
153661,2024_2025,500000,NULL,2024-12-19
153678,2022_2023,800000,NULL,2022-06-09
153678,2022_2023,1000000,NULL,2022-11-09
156990,2022_2023,5000000,NULL,2022-06-16
156990,2022_2023,6500000,NULL,2022-11-09
156990,2023_2024,7000000,NULL,2023-06-22
156990,2023_2024,5500000,NULL,2023-10-18
156990,2023_2024,5500000,NULL,2023-12-14
156990,2024_2025,6500000,NULL,2024-03-27
156990,2024_2025,7500000,NULL,2024-05-29
156990,2024_2025,10000000,NULL,2024-12-20
156990,2025_2026,12000000,NULL,2025-06-05
156990,2025_2026,12000000,NULL,2025-12-19
157635,2022_2023,14000000,NULL,2022-06-09
157635,2022_2023,10000000,NULL,2022-09-21
157635,2022_2023,10000000,NULL,2022-11-09
157635,2023_2024,7000000,NULL,2023-06-22
157635,2023_2024,7000000,NULL,2023-12-14
157635,2024_2025,6000000,NULL,2024-05-29
157635,2024_2025,5000000,NULL,2024-12-20
157635,2025_2026,5000000,NULL,2025-06-05
157635,2025_2026,2500000,NULL,2025-10-14
157635,2025_2026,1500000,NULL,2025-12-19
157672,2025_2026,5000000,NULL,2025-05-30
157672,2025_2026,3000000,NULL,2025-10-14
157672,2025_2026,2700000,NULL,2025-12-19
159088,2022_2023,13000000,NULL,2022-03-24
159088,2022_2023,13000000,NULL,2022-06-09
159088,2022_2023,11000000,NULL,2022-11-09
159088,2023_2024,11000000,NULL,2023-06-22
159088,2023_2024,11000000,NULL,2023-12-14
159088,2024_2025,17000000,NULL,2024-05-29
159088,2024_2025,15000000,NULL,2024-12-20
159088,2025_2026,9000000,NULL,2025-06-05
159088,2025_2026,7000000,NULL,2025-12-19
159239,2022_2023,1000000,NULL,2022-06-16
159239,2022_2023,800000,NULL,2022-09-28
159239,2022_2023,800000,NULL,2022-11-30
159471,2022_2023,65000000,NULL,2022-06-09
159471,2022_2023,65000000,NULL,2022-11-09
159471,2023_2024,55000000,NULL,2023-03-29
159471,2023_2024,55000000,NULL,2023-06-22
159471,2023_2024,45000000,NULL,2023-12-14
159471,2024_2025,40000000,NULL,2024-05-29
159471,2024_2025,35000000,NULL,2024-12-20
159471,2025_2026,25000000,NULL,2025-03-27
159471,2025_2026,22000000,NULL,2025-06-05
159471,2025_2026,20000000,NULL,2025-12-19
159844,2022_2023,4000000,NULL,2022-06-09
159844,2022_2023,5000000,NULL,2022-11-09
159844,2023_2024,2500000,NULL,2023-06-22
159844,2023_2024,2000000,NULL,2023-12-14
159844,2024_2025,1500000,NULL,2024-05-29
159844,2024_2025,800000,NULL,2024-12-20
160241,2022_2023,6000000,NULL,2022-06-09
160241,2022_2023,5000000,NULL,2022-11-09
160241,2023_2024,4000000,NULL,2023-03-29
160241,2023_2024,3500000,NULL,2023-06-22
160241,2023_2024,3500000,NULL,2023-12-14
160241,2024_2025,3000000,NULL,2024-05-29
160241,2024_2025,2500000,NULL,2024-12-20
160241,2025_2026,2500000,NULL,2025-06-05
160241,2025_2026,2000000,NULL,2025-12-19
160247,2022_2023,500000,NULL,2022-06-16
160247,2022_2023,450000,NULL,2022-11-30
160929,2022_2023,3000000,NULL,2022-03-24
160929,2022_2023,4000000,NULL,2022-06-09
160929,2022_2023,5000000,NULL,2022-11-09
160929,2023_2024,7000000,NULL,2023-06-22
160929,2023_2024,7000000,NULL,2023-12-14
160929,2024_2025,5500000,NULL,2024-03-27
160929,2024_2025,4000000,NULL,2024-05-29
160929,2024_2025,1500000,NULL,2024-09-25
160929,2024_2025,1500000,NULL,2024-12-19
160929,2025_2026,2000000,NULL,2025-06-19
160929,2025_2026,3000000,NULL,2025-10-14
160929,2025_2026,3000000,NULL,2025-12-19
160954,2022_2023,600000,NULL,2022-06-16
160954,2022_2023,700000,NULL,2022-09-28
160954,2022_2023,700000,NULL,2022-11-30
160954,2023_2024,700000,NULL,2023-06-28
160954,2023_2024,600000,NULL,2023-12-15
160954,2024_2025,400000,NULL,2024-03-22
160954,2024_2025,400000,NULL,2024-06-06
160954,2024_2025,400000,NULL,2024-12-20
160954,2025_2026,400000,NULL,2025-06-05
160954,2025_2026,400000,NULL,2025-12-19
160963,2022_2023,5000000,NULL,2022-06-09
160963,2022_2023,5000000,NULL,2022-11-09
160963,2023_2024,5000000,NULL,2023-06-22
160963,2023_2024,5000000,NULL,2023-12-14
160963,2024_2025,3500000,NULL,2024-03-27
160963,2024_2025,3000000,NULL,2024-05-29
160963,2024_2025,3000000,NULL,2024-12-20
160963,2025_2026,4000000,NULL,2025-03-27
160963,2025_2026,4000000,NULL,2025-06-05
160963,2025_2026,3000000,NULL,2025-12-19
160968,2022_2023,3000000,NULL,2022-06-09
160968,2022_2023,3000000,NULL,2022-11-09
160968,2023_2024,3000000,NULL,2023-06-22
160968,2023_2024,2000000,NULL,2023-12-14
160971,2022_2023,500000,NULL,2022-06-16
160971,2022_2023,400000,NULL,2022-11-30
160971,2023_2024,400000,NULL,2023-06-28
160971,2023_2024,400000,NULL,2023-12-14
160971,2024_2025,400000,NULL,2024-05-29
160971,2024_2025,400000,NULL,2024-12-20
160971,2025_2026,400000,NULL,2025-06-05
160971,2025_2026,400000,NULL,2025-12-19
161011,2022_2023,24000000,NULL,2022-06-09
161011,2022_2023,24000000,NULL,2022-11-11
161056,2022_2023,80000000,NULL,2022-06-09
161056,2022_2023,80000000,NULL,2022-11-09
161056,2023_2024,75000000,NULL,2023-06-22
161056,2023_2024,75000000,NULL,2023-12-14
161056,2024_2025,60000000,NULL,2024-03-27
161056,2024_2025,50000000,NULL,2024-05-29
161056,2024_2025,50000000,NULL,2024-12-20
161056,2025_2026,45000000,NULL,2025-06-05
161056,2025_2026,40000000,NULL,2025-12-19
161057,2024_2025,350000,NULL,2024-03-22
161057,2024_2025,350000,NULL,2024-06-06
161057,2024_2025,350000,NULL,2024-12-20
161057,2025_2026,350000,NULL,2025-06-05
161057,2025_2026,350000,NULL,2025-12-19
162434,2022_2023,7500000,NULL,2022-03-24
162434,2022_2023,6500000,NULL,2022-06-09
162434,2022_2023,4500000,NULL,2022-09-21
162434,2022_2023,4500000,NULL,2022-11-09
162434,2023_2024,5500000,NULL,2023-03-29
162434,2023_2024,5500000,NULL,2023-06-22
162434,2023_2024,5500000,NULL,2023-12-14
162434,2024_2025,5500000,NULL,2024-05-29
162434,2024_2025,5000000,NULL,2024-12-20
162434,2025_2026,4000000,NULL,2025-06-05
162434,2025_2026,3500000,NULL,2025-12-19
166601,2022_2023,35000000,NULL,2022-06-09
166601,2022_2023,35000000,NULL,2022-11-09
166601,2023_2024,35000000,NULL,2023-06-22
166601,2023_2024,30000000,NULL,2023-10-18
166601,2023_2024,22000000,NULL,2023-12-14
166601,2024_2025,15000000,NULL,2024-05-29
166601,2024_2025,15000000,NULL,2024-12-20
166601,2025_2026,8000000,NULL,2025-03-27
166601,2025_2026,8000000,NULL,2025-06-05
166601,2025_2026,5000000,NULL,2025-12-19
167329,2022_2023,15000000,NULL,2022-06-09
167329,2022_2023,15000000,NULL,2022-11-09
167329,2023_2024,10000000,NULL,2023-03-29
167329,2023_2024,8000000,NULL,2023-06-22
167329,2023_2024,8000000,NULL,2023-12-14
167329,2024_2025,7000000,NULL,2024-05-29
167329,2024_2025,6000000,NULL,2024-12-20
168186,2022_2023,750000,NULL,2022-06-16
168186,2022_2023,650000,NULL,2022-11-30
168186,2023_2024,550000,NULL,2023-06-28
168186,2023_2024,550000,NULL,2023-12-15
168543,2022_2023,1800000,NULL,2022-03-24
168543,2022_2023,1500000,NULL,2022-06-09
168543,2022_2023,1500000,NULL,2022-11-09
168543,2023_2024,1200000,NULL,2023-06-22
168543,2023_2024,900000,NULL,2023-12-15
168543,2024_2025,700000,NULL,2024-03-22
168543,2024_2025,500000,NULL,2024-06-06
168543,2024_2025,400000,NULL,2024-12-19
168989,2022_2023,5000000,NULL,2022-06-09
168989,2022_2023,5000000,NULL,2022-11-09
168989,2023_2024,3500000,NULL,2023-06-22
168989,2023_2024,3500000,NULL,2023-12-14
168989,2024_2025,3000000,NULL,2024-05-29
168989,2024_2025,2500000,NULL,2024-10-09
168989,2024_2025,1500000,NULL,2024-12-20
168989,2025_2026,1200000,NULL,2025-06-05
168989,2025_2026,800000,NULL,2025-12-19
170527,2022_2023,42000000,NULL,2022-03-29
170527,2022_2023,35000000,NULL,2022-06-15
170527,2022_2023,25000000,NULL,2022-09-21
170527,2022_2023,25000000,NULL,2022-11-09
170527,2023_2024,25000000,NULL,2023-06-22
170527,2023_2024,20000000,NULL,2023-10-18
170527,2023_2024,17000000,NULL,2023-12-14
170527,2025_2026,10000000,NULL,2025-03-18
170527,2025_2026,7000000,NULL,2025-05-30
170527,2025_2026,5000000,NULL,2025-10-14
170527,2025_2026,3000000,NULL,2025-12-19
170986,2022_2023,25000000,NULL,2022-06-09
170986,2022_2023,20000000,NULL,2022-09-21
170986,2022_2023,20000000,NULL,2022-11-09
170986,2023_2024,20000000,NULL,2023-06-22
170986,2023_2024,15000000,NULL,2023-10-18
170986,2023_2024,15000000,NULL,2023-12-14
170986,2024_2025,12000000,NULL,2024-05-29
170986,2024_2025,10000000,NULL,2024-12-20
170986,2025_2026,8000000,NULL,2025-06-05
170986,2025_2026,6000000,NULL,2025-12-19
173491,2022_2023,2500000,NULL,2022-01-04
173491,2022_2023,2600000,NULL,2022-03-31
173491,2022_2023,2500000,NULL,2022-06-01
173491,2022_2023,2500000,NULL,2022-12-22
175722,2023_2024,25000000,NULL,2023-03-16
175722,2023_2024,18000000,NULL,2023-06-20
175722,2023_2024,12000000,NULL,2023-12-19
175722,2024_2025,12000000,NULL,2024-05-29
175722,2024_2025,10000000,NULL,2024-10-09
175722,2024_2025,8000000,NULL,2024-12-20
177779,2022_2023,3500000,NULL,2022-06-09
177779,2022_2023,5000000,NULL,2022-11-09
177779,2023_2024,7000000,NULL,2023-03-29
177779,2023_2024,7000000,NULL,2023-06-22
177779,2023_2024,5000000,NULL,2023-12-14
177779,2024_2025,4000000,NULL,2024-03-27
177779,2024_2025,3000000,NULL,2024-05-29
177779,2024_2025,2500000,NULL,2024-12-20
177779,2025_2026,2500000,NULL,2025-06-05
177779,2025_2026,2500000,NULL,2025-12-19
178459,2022_2023,1800000,NULL,2022-06-09
178459,2022_2023,1800000,NULL,2022-11-09
178459,2023_2024,2500000,NULL,2023-06-22
178459,2023_2024,3500000,NULL,2023-10-18
178459,2023_2024,3500000,NULL,2023-12-14
178459,2024_2025,2800000,NULL,2024-05-29
178459,2024_2025,2000000,NULL,2024-09-25
178459,2024_2025,2000000,NULL,2024-12-19
179184,2024_2025,8000000,NULL,2024-03-15
179184,2024_2025,8500000,NULL,2024-05-31
179184,2024_2025,8000000,NULL,2024-10-04
179184,2024_2025,7000000,NULL,2024-12-23
179184,2025_2026,5000000,NULL,2025-03-27
179184,2025_2026,4000000,NULL,2025-06-05
179184,2025_2026,3000000,NULL,2025-12-19
180337,2022_2023,22000000,NULL,2022-06-09
180337,2022_2023,18000000,NULL,2022-09-21
180337,2022_2023,12000000,NULL,2022-11-09
181375,2022_2023,30000000,NULL,2022-01-05
181375,2022_2023,35000000,NULL,2022-06-08
181375,2022_2023,35000000,NULL,2022-11-09
181375,2023_2024,30000000,NULL,2023-03-29
181375,2023_2024,30000000,NULL,2023-06-22
181375,2023_2024,25000000,NULL,2023-10-18
181375,2023_2024,18000000,NULL,2023-12-14
181375,2024_2025,14000000,NULL,2024-03-27
181375,2024_2025,10000000,NULL,2024-05-29
181375,2024_2025,7500000,NULL,2024-10-11
181375,2024_2025,3000000,NULL,2024-12-27
182712,2022_2023,65000000,NULL,2022-06-15
182712,2022_2023,70000000,NULL,2022-11-03
183321,2023_2024,5000000,NULL,2023-03-28
183321,2023_2024,3500000,NULL,2023-06-07
