tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison,age
96167,NULL,"FC Schalke 04",NULL,AminYounes,NULL,"Sturm - Linksaußen",2025_2026,NULL
99451,NULL,"SV Werder Bremen",25,MarkusKolke,1990-08-18,Torwart,2024_2025,35
99451,NULL,"SV Werder Bremen",25,MarkusKolke,1990-08-18,Torwart,2025_2026,35
100986,NULL,"Borussia Dortmund",24,ThomasMeunier,1991-09-12,"Abwehr - Rechter Verteidiger",2022_2023,34
100986,NULL,"Borussia Dortmund",24,ThomasMeunier,1991-09-12,"Abwehr - Rechter Verteidiger",2023_2024,34
102226,NULL,"Borussia Dortmund",10,ThorganHazard,1993-03-29,"Mittelfeld - Offensives Mittelfeld",2022_2023,33
102226,NULL,"Borussia Dortmund",NULL,ThorganHazard,1993-03-29,"Mittelfeld - Offensives Mittelfeld",2023_2024,33
106270,NULL,"1.FC Köln",11,FlorianKainz,1992-10-24,"Mittelfeld - Offensives Mittelfeld",2022_2023,33
106270,NULL,"1.FC Köln",11,FlorianKainz,1992-10-24,"Mittelfeld - Offensives Mittelfeld",2023_2024,33
106270,NULL,"1.FC Köln",11,FlorianKainz,1992-10-24,"Mittelfeld - Offensives Mittelfeld",2024_2025,33
106270,NULL,"1.FC Köln",11,FlorianKainz,1992-10-24,"Mittelfeld - Offensives Mittelfeld",2025_2026,33
106405,NULL,"FC Augsburg",6,JeffreyGouweleeuw,1991-07-10,"Abwehr - Innenverteidiger",2022_2023,35
106405,NULL,"FC Augsburg",6,JeffreyGouweleeuw,1991-07-10,"Abwehr - Innenverteidiger",2023_2024,35
106405,NULL,"FC Augsburg",6,JeffreyGouweleeuw,1991-07-10,"Abwehr - Innenverteidiger",2024_2025,35
106405,NULL,"FC Augsburg",6,JeffreyGouweleeuw,1991-07-10,"Abwehr - Innenverteidiger",2025_2026,35
106872,NULL,"Borussia Mönchengladbach",7,KevinStöger,1993-08-27,"Mittelfeld - Offensives Mittelfeld",2024_2025,32
106872,NULL,"Borussia Mönchengladbach",7,KevinStöger,1993-08-27,"Mittelfeld - Offensives Mittelfeld",2025_2026,32
106987,NULL,"FC Bayern München",18,MarcelSabitzer,1994-03-17,"Mittelfeld - Zentrales Mittelfeld",2022_2023,32
106987,NULL,"Borussia Dortmund",20,MarcelSabitzer,1994-03-17,"Mittelfeld - Zentrales Mittelfeld",2023_2024,32
106987,NULL,"Borussia Dortmund",20,MarcelSabitzer,1994-03-17,"Mittelfeld - Zentrales Mittelfeld",2024_2025,32
106987,NULL,"Borussia Dortmund",20,MarcelSabitzer,1994-03-17,"Mittelfeld - Zentrales Mittelfeld",2025_2026,32
107219,NULL,"1.FC Köln",17,LeartPaçarada,1994-10-08,"Abwehr - Linker Verteidiger",2023_2024,31
107219,NULL,"1.FC Köln",17,LeartPaçarada,1994-10-08,"Abwehr - Linker Verteidiger",2024_2025,31
107574,NULL,"Hamburger SV",23,JonasMeffert,1994-09-04,"Mittelfeld - Defensives Mittelfeld",2022_2023,31
107574,NULL,"Hamburger SV",23,JonasMeffert,1994-09-04,"Mittelfeld - Defensives Mittelfeld",2023_2024,31
107574,NULL,"Hamburger SV",23,JonasMeffert,1994-09-04,"Mittelfeld - Defensives Mittelfeld",2024_2025,31
107574,NULL,"Hamburger SV",NULL,JonasMeffert,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026,NULL
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,1992-08-04,Torwart,2022_2023,33
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,1992-08-04,Torwart,2023_2024,33
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,1992-08-04,Torwart,2024_2025,33
107775,NULL,"1.FC Union Berlin",1,FrederikRönnow,1992-08-04,Torwart,2025_2026,33
108537,NULL,"1.FC Köln",14,JonasHector,1990-05-27,"Abwehr - Linker Verteidiger",2022_2023,36
110036,NULL,"1.FC Union Berlin",NULL,DominiqueHeintz,1993-08-15,"Abwehr - Innenverteidiger",2022_2023,32
110036,NULL,"1.FC Köln",3,DominiqueHeintz,1993-08-15,"Abwehr - Innenverteidiger",2023_2024,32
110036,NULL,"1.FC Köln",3,DominiqueHeintz,1993-08-15,"Abwehr - Innenverteidiger",2024_2025,32
110036,NULL,"1.FC Köln",3,DominiqueHeintz,1993-08-15,"Abwehr - Innenverteidiger",2025_2026,32
111078,NULL,"RB Leipzig",10,EmilForsberg,1991-10-23,"Sturm - Linksaußen",2022_2023,34
111078,NULL,"RB Leipzig",10,EmilForsberg,1991-10-23,"Sturm - Linksaußen",2023_2024,34
111275,NULL,"Eintracht Frankfurt",32,PhilippMax,1993-09-30,"Abwehr - Linker Verteidiger",2022_2023,32
111275,NULL,"Eintracht Frankfurt",31,PhilippMax,1993-09-30,"Abwehr - Linker Verteidiger",2023_2024,32
111455,NULL,"Bayer 04 Leverkusen",34,GranitXhaka,1992-09-27,"Mittelfeld - Defensives Mittelfeld",2023_2024,33
111455,NULL,"Bayer 04 Leverkusen",34,GranitXhaka,1992-09-27,"Mittelfeld - Defensives Mittelfeld",2024_2025,33
112541,NULL,"Bayer 04 Leverkusen",40,AndreyLunev,1991-11-13,Torwart,2022_2023,34
112935,NULL,"1.FC Köln",13,MarkUth,1991-08-24,"Sturm - Mittelstürmer",2022_2023,34
112935,NULL,"1.FC Köln",13,MarkUth,1991-08-24,"Sturm - Mittelstürmer",2023_2024,34
112935,NULL,"1.FC Köln",13,MarkUth,1991-08-24,"Sturm - Mittelstürmer",2024_2025,34
116088,NULL,"FC Schalke 04",11,MariusBülter,1993-03-29,"Sturm - Linksaußen",2022_2023,33
116088,NULL,"TSG 1899 Hoffenheim",21,MariusBülter,1993-03-29,"Sturm - Linksaußen",2023_2024,33
116088,NULL,"TSG 1899 Hoffenheim",21,MariusBülter,1993-03-29,"Sturm - Linksaußen",2024_2025,33
116088,NULL,"1.FC Köln",30,MariusBülter,1993-03-29,"Sturm - Linksaußen",2025_2026,33
117432,NULL,"1.FC Union Berlin",17,KevinBehrens,1991-02-03,"Sturm - Mittelstürmer",2022_2023,35
117432,NULL,"1.FC Union Berlin",17,KevinBehrens,1991-02-03,"Sturm - Mittelstürmer",2023_2024,35
117482,NULL,"SV Werder Bremen",40,CimoRöcker,1994-01-21,"Mittelfeld - Zentrales Mittelfeld",2023_2024,32
118161,NULL,"FC Schalke 04",32,MariusMüller,1993-07-12,Torwart,2023_2024,33
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,1994-01-31,"Abwehr - Innenverteidiger",2022_2023,32
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,1994-01-31,"Abwehr - Innenverteidiger",2023_2024,32
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,1994-01-31,"Abwehr - Innenverteidiger",2024_2025,32
118847,NULL,"1.FSV Mainz 05",31,DominikKohr,1994-01-31,"Abwehr - Innenverteidiger",2025_2026,32
119120,NULL,"SC Paderborn 07",13,RobertLeipertz,1993-02-01,"Sturm - Mittelstürmer",2022_2023,33
119120,NULL,"SC Paderborn 07",13,RobertLeipertz,1993-02-01,"Sturm - Mittelstürmer",2023_2024,33
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,1994-04-21,"Abwehr - Rechter Verteidiger",2022_2023,32
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,1994-04-21,"Abwehr - Rechter Verteidiger",2023_2024,32
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,1994-04-21,"Abwehr - Rechter Verteidiger",2024_2025,32
119211,NULL,"SV Werder Bremen",8,MitchellWeiser,1994-04-21,"Abwehr - Rechter Verteidiger",2025_2026,32
119234,NULL,"1.FSV Mainz 05",9,KarimOnisiwo,1992-03-17,"Sturm - Mittelstürmer",2022_2023,34
119234,NULL,"1.FSV Mainz 05",9,KarimOnisiwo,1992-03-17,"Sturm - Mittelstürmer",2023_2024,34
119234,NULL,"1.FSV Mainz 05",NULL,KarimOnisiwo,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
119296,NULL,"Borussia Dortmund",23,EmreCan,1994-01-12,"Abwehr - Innenverteidiger",2022_2023,32
119296,NULL,"Borussia Dortmund",23,EmreCan,1994-01-12,"Abwehr - Innenverteidiger",2023_2024,32
119296,NULL,"Borussia Dortmund",23,EmreCan,1994-01-12,"Abwehr - Innenverteidiger",2024_2025,32
119296,NULL,"Borussia Dortmund",23,EmreCan,1994-01-12,"Abwehr - Innenverteidiger",2025_2026,32
119557,NULL,"FC Schalke 04",19,KenanKaraman,1994-03-05,"Mittelfeld - Offensives Mittelfeld",2022_2023,32
119557,NULL,"FC Schalke 04",19,KenanKaraman,1994-03-05,"Mittelfeld - Offensives Mittelfeld",2023_2024,32
119557,NULL,"FC Schalke 04",19,KenanKaraman,1994-03-05,"Mittelfeld - Offensives Mittelfeld",2024_2025,32
119557,NULL,"FC Schalke 04",19,KenanKaraman,1994-03-05,"Mittelfeld - Offensives Mittelfeld",2025_2026,32
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,1994-04-18,"Sturm - Mittelstürmer",2022_2023,32
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,1994-04-18,"Sturm - Mittelstürmer",2023_2024,32
120205,NULL,"SC Freiburg",38,MichaelGregoritsch,1994-04-18,"Sturm - Mittelstürmer",2024_2025,32
120205,NULL,"FC Augsburg",38,MichaelGregoritsch,1994-04-18,"Sturm - Mittelstürmer",2025_2026,32
120296,NULL,"SC Freiburg",1,BenjaminUphoff,1993-08-08,Torwart,2022_2023,32
120296,NULL,"SC Freiburg",31,BenjaminUphoff,1993-08-08,Torwart,2023_2024,32
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,1994-01-27,"Mittelfeld - Defensives Mittelfeld",2022_2023,32
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,1994-01-27,"Mittelfeld - Defensives Mittelfeld",2023_2024,32
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,1994-01-27,"Mittelfeld - Defensives Mittelfeld",2024_2025,32
124410,NULL,"1.FC Union Berlin",8,RaniKhedira,1994-01-27,"Mittelfeld - Defensives Mittelfeld",2025_2026,32
124441,NULL,"SV 07 Elversberg",10,SinanTekerci,1993-09-22,"Mittelfeld - Rechtes Mittelfeld",2022_2023,32
124502,NULL,"SC Freiburg",28,MatthiasGinter,1994-01-19,"Abwehr - Innenverteidiger",2022_2023,32
124502,NULL,"SC Freiburg",28,MatthiasGinter,1994-01-19,"Abwehr - Innenverteidiger",2023_2024,32
124502,NULL,"SC Freiburg",28,MatthiasGinter,1994-01-19,"Abwehr - Innenverteidiger",2024_2025,32
124502,NULL,"SC Freiburg",28,MatthiasGinter,1994-01-19,"Abwehr - Innenverteidiger",2025_2026,32
124732,NULL,"TSG 1899 Hoffenheim",23,JohnBrooks,1993-01-28,"Abwehr - Innenverteidiger",2022_2023,33
124732,NULL,"TSG 1899 Hoffenheim",23,JohnBrooks,1993-01-28,"Abwehr - Innenverteidiger",2023_2024,33
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,1994-03-07,"Sturm - Mittelstürmer",2022_2023,32
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,1994-03-07,"Sturm - Mittelstürmer",2023_2024,32
125103,NULL,"SV Werder Bremen",7,MarvinDucksch,1994-03-07,"Sturm - Mittelstürmer",2024_2025,32
125614,NULL,"1.FC Köln",23,SargisAdamyan,1993-05-23,"Sturm - Mittelstürmer",2022_2023,33
125614,NULL,"1.FC Köln",23,SargisAdamyan,1993-05-23,"Sturm - Mittelstürmer",2023_2024,33
125614,NULL,"1.FC Köln",NULL,SargisAdamyan,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
125714,NULL,"SC Freiburg",26,MarkFlekken,1993-06-13,Torwart,2022_2023,33
125714,NULL,"Bayer 04 Leverkusen",1,MarkFlekken,1993-06-13,Torwart,2025_2026,33
125858,NULL,"Bayer 04 Leverkusen",10,KeremDemirbay,1993-07-03,"Mittelfeld - Zentrales Mittelfeld",2022_2023,33
126281,NULL,"1.FSV Mainz 05",42,AlexanderHack,1993-09-08,"Abwehr - Innenverteidiger",2022_2023,32
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,1993-01-06,"Abwehr - Linker Verteidiger",2022_2023,33
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,1993-01-06,"Abwehr - Linker Verteidiger",2023_2024,33
127076,NULL,"1.FC Union Berlin",26,JérômeRoussillon,1993-01-06,"Abwehr - Linker Verteidiger",2024_2025,33
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,1994-01-29,"Abwehr - Linker Verteidiger",2023_2024,32
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,1994-01-29,"Abwehr - Linker Verteidiger",2024_2025,32
127573,NULL,"1.FSV Mainz 05",2,PhillippMwene,1994-01-29,"Abwehr - Linker Verteidiger",2025_2026,32
129358,NULL,"FC Schalke 04",35,MarcinKamiński,1992-01-15,"Abwehr - Innenverteidiger",2022_2023,34
129358,NULL,"FC Schalke 04",35,MarcinKamiński,1992-01-15,"Abwehr - Innenverteidiger",2023_2024,34
129358,NULL,"FC Schalke 04",35,MarcinKamiński,1992-01-15,"Abwehr - Innenverteidiger",2024_2025,34
131827,NULL,"FC Schalke 04",18,JereUronen,1994-07-13,"Abwehr - Linker Verteidiger",2022_2023,32
132098,NULL,"FC Bayern München",9,HarryKane,1993-07-28,"Sturm - Mittelstürmer",2023_2024,32
132098,NULL,"FC Bayern München",9,HarryKane,1993-07-28,"Sturm - Mittelstürmer",2024_2025,32
132098,NULL,"FC Bayern München",NULL,HarryKane,1993-07-28,"Sturm - Mittelstürmer",2025_2026,32
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,1992-04-25,"Mittelfeld - Rechtes Mittelfeld",2022_2023,34
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,1992-04-25,"Mittelfeld - Rechtes Mittelfeld",2023_2024,34
143798,NULL,"TSG 1899 Hoffenheim",3,PavelKaderabek,1992-04-25,"Mittelfeld - Rechtes Mittelfeld",2024_2025,34
143891,NULL,"SV Werder Bremen",17,MaximilianPhilipp,1994-03-01,"Sturm - Hängende Spitze",2022_2023,32
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,1994-03-01,"Sturm - Hängende Spitze",2023_2024,32
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,1994-03-01,"Sturm - Hängende Spitze",2024_2025,32
143891,NULL,"SC Freiburg",26,MaximilianPhilipp,1994-03-01,"Sturm - Hängende Spitze",2025_2026,32
145866,NULL,"TSG 1899 Hoffenheim",10,MunasDabbur,1992-05-14,"Sturm - Mittelstürmer",2022_2023,34
146163,NULL,"FC Augsburg",NULL,RaphaelFramberger,1995-09-06,"Abwehr - Rechter Verteidiger",2022_2023,30
146163,NULL,"FC Augsburg",32,RaphaelFramberger,1995-09-06,"Abwehr - Rechter Verteidiger",2023_2024,30
146310,NULL,"VfB Stuttgart",3,WataruEndo,1993-02-09,"Mittelfeld - Defensives Mittelfeld",2022_2023,33
146310,NULL,"VfB Stuttgart",NULL,WataruEndo,1993-02-09,"Mittelfeld - Defensives Mittelfeld",2023_2024,33
146714,NULL,"FC Augsburg",40,TomasKoubek,1992-08-26,Torwart,2022_2023,33
146714,NULL,"FC Augsburg",40,TomasKoubek,1992-08-26,Torwart,2023_2024,33
147038,NULL,"FC Schalke 04",27,CédricBrunner,1994-02-17,"Abwehr - Rechter Verteidiger",2022_2023,32
147038,NULL,"FC Schalke 04",27,CédricBrunner,1994-02-17,"Abwehr - Rechter Verteidiger",2023_2024,32
147043,NULL,"FC Schalke 04",26,MichaelFrey,1994-07-19,"Sturm - Mittelstürmer",2022_2023,32
147573,NULL,"1.FC Köln",9,SebastianAndersson,1991-07-15,"Sturm - Mittelstürmer",2022_2023,35
148657,NULL,"FC Schalke 04",26,TomasKalas,1993-05-15,"Abwehr - Innenverteidiger",2023_2024,33
148657,NULL,"FC Schalke 04",26,TomasKalas,1993-05-15,"Abwehr - Innenverteidiger",2024_2025,33
148657,NULL,"FC Schalke 04",26,TomasKalas,1993-05-15,"Abwehr - Innenverteidiger",2025_2026,33
152963,NULL,"FC Augsburg",NULL,FlorianNiederlechner,1990-10-24,"Sturm - Mittelstürmer",2022_2023,35
153084,NULL,"FC Bayern München",8,LeonGoretzka,1995-02-06,"Mittelfeld - Zentrales Mittelfeld",2022_2023,31
153084,NULL,"FC Bayern München",8,LeonGoretzka,1995-02-06,"Mittelfeld - Zentrales Mittelfeld",2023_2024,31
153084,NULL,"FC Bayern München",8,LeonGoretzka,1995-02-06,"Mittelfeld - Zentrales Mittelfeld",2024_2025,31
153084,NULL,"FC Bayern München",NULL,LeonGoretzka,1995-02-06,"Mittelfeld - Zentrales Mittelfeld",2025_2026,31
153661,NULL,"FC Schalke 04",29,TobiasMohr,1995-08-24,"Mittelfeld - Linkes Mittelfeld",2022_2023,30
153661,NULL,"FC Schalke 04",29,TobiasMohr,1995-08-24,"Mittelfeld - Linkes Mittelfeld",2023_2024,30
153661,NULL,"FC Schalke 04",29,TobiasMohr,1995-08-24,"Mittelfeld - Linkes Mittelfeld",2024_2025,30
153678,NULL,"1.FC Köln",17,KingsleySchindler,1993-07-12,"Sturm - Rechtsaußen",2022_2023,33
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,1998-03-16,"Abwehr - Innenverteidiger",2022_2023,28
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,1998-03-16,"Abwehr - Innenverteidiger",2023_2024,28
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,1998-03-16,"Abwehr - Innenverteidiger",2024_2025,28
156990,NULL,"SV Werder Bremen",32,MarcoFriedl,1998-03-16,"Abwehr - Innenverteidiger",2025_2026,28
157635,NULL,"RB Leipzig",9,YussufPoulsen,1994-06-15,"Sturm - Mittelstürmer",2022_2023,32
157635,NULL,"RB Leipzig",9,YussufPoulsen,1994-06-15,"Sturm - Mittelstürmer",2023_2024,32
157635,NULL,"RB Leipzig",9,YussufPoulsen,1994-06-15,"Sturm - Mittelstürmer",2024_2025,32
157635,NULL,"Hamburger SV",15,YussufPoulsen,1994-06-15,"Sturm - Mittelstürmer",2025_2026,32
157672,NULL,"TSG 1899 Hoffenheim",34,VladimírCoufal,1992-08-22,"Abwehr - Rechter Verteidiger",2025_2026,33
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,1994-09-22,"Mittelfeld - Defensives Mittelfeld",2022_2023,31
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,1994-09-22,"Mittelfeld - Defensives Mittelfeld",2023_2024,31
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,1994-09-22,"Mittelfeld - Defensives Mittelfeld",2024_2025,31
159088,NULL,"Bayer 04 Leverkusen",8,RobertAndrich,1994-09-22,"Mittelfeld - Defensives Mittelfeld",2025_2026,31
159239,NULL,"SC Paderborn 07",18,DennisSrbeny,1994-05-05,"Sturm - Mittelstürmer",2022_2023,32
159471,NULL,"FC Bayern München",7,SergeGnabry,1995-07-14,"Sturm - Hängende Spitze",2022_2023,31
159471,NULL,"FC Bayern München",7,SergeGnabry,1995-07-14,"Sturm - Hängende Spitze",2023_2024,31
159471,NULL,"FC Bayern München",7,SergeGnabry,1995-07-14,"Sturm - Hängende Spitze",2024_2025,31
159471,NULL,"FC Bayern München",NULL,SergeGnabry,1995-07-14,"Sturm - Hängende Spitze",2025_2026,31
159844,NULL,"Eintracht Frankfurt",25,ChristopherLenz,1994-09-22,"Abwehr - Linker Verteidiger",2022_2023,31
159844,NULL,"Eintracht Frankfurt",NULL,ChristopherLenz,1994-09-22,"Abwehr - Linker Verteidiger",2023_2024,31
159844,NULL,"TSG 1899 Hoffenheim",13,ChristopherLenz,1994-09-22,"Abwehr - Linker Verteidiger",2024_2025,31
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,1995-04-19,"Abwehr - Innenverteidiger",2022_2023,31
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,1995-04-19,"Abwehr - Innenverteidiger",2023_2024,31
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,1995-04-19,"Abwehr - Innenverteidiger",2024_2025,31
160241,NULL,"TSG 1899 Hoffenheim",25,KevinAkpoguma,1995-04-19,"Abwehr - Innenverteidiger",2025_2026,31
160247,NULL,"SC Paderborn 07",NULL,MarcelMehlem,1995-03-01,"Mittelfeld - Zentrales Mittelfeld",2022_2023,31
160929,NULL,"1.FC Köln",20,MarvinSchwäbe,1995-04-25,Torwart,2022_2023,31
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,1995-04-25,Torwart,2023_2024,31
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,1995-04-25,Torwart,2024_2025,31
160929,NULL,"1.FC Köln",1,MarvinSchwäbe,1995-04-25,Torwart,2025_2026,31
160954,NULL,"SC Paderborn 07",21,JannikHuth,1994-04-15,Torwart,2022_2023,32
160954,NULL,"SC Paderborn 07",21,JannikHuth,1994-04-15,Torwart,2023_2024,32
160954,NULL,"SC Freiburg",24,JannikHuth,1994-04-15,Torwart,2024_2025,32
160954,NULL,"SC Freiburg",24,JannikHuth,1994-04-15,Torwart,2025_2026,32
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,1994-10-28,Torwart,2022_2023,31
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,1994-10-28,Torwart,2023_2024,31
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,1994-10-28,Torwart,2024_2025,31
160963,NULL,"1.FSV Mainz 05",27,RobinZentner,1994-10-28,Torwart,2025_2026,31
160968,NULL,"1.FC Köln",2,BennoSchmitz,1994-11-17,"Mittelfeld - Defensives Mittelfeld",2022_2023,31
160968,NULL,"1.FC Köln",2,BennoSchmitz,1994-11-17,"Mittelfeld - Defensives Mittelfeld",2023_2024,31
160971,NULL,"SC Paderborn 07",17,LeopoldZingerle,1994-04-10,Torwart,2022_2023,32
160971,NULL,"RB Leipzig",25,LeopoldZingerle,1994-04-10,Torwart,2023_2024,32
160971,NULL,"RB Leipzig",25,LeopoldZingerle,1994-04-10,Torwart,2024_2025,32
160971,NULL,"RB Leipzig",25,LeopoldZingerle,1994-04-10,Torwart,2025_2026,32
161011,NULL,"Eintracht Frankfurt",NULL,FilipKostić,1992-11-01,"Mittelfeld - Linkes Mittelfeld",2022_2023,33
161056,NULL,"FC Bayern München",6,JoshuaKimmich,1995-02-08,"Mittelfeld - Defensives Mittelfeld",2022_2023,31
161056,NULL,"FC Bayern München",6,JoshuaKimmich,1995-02-08,"Mittelfeld - Defensives Mittelfeld",2023_2024,31
161056,NULL,"FC Bayern München",6,JoshuaKimmich,1995-02-08,"Mittelfeld - Defensives Mittelfeld",2024_2025,31
161056,NULL,"FC Bayern München",NULL,JoshuaKimmich,1995-02-08,"Mittelfeld - Defensives Mittelfeld",2025_2026,31
161057,NULL,"1.FC Union Berlin",25,CarlKlaus,1994-01-16,Torwart,2024_2025,32
161057,NULL,"1.FC Union Berlin",25,CarlKlaus,1994-01-16,Torwart,2025_2026,32
162434,NULL,"SV Werder Bremen",4,NiklasStark,1995-04-14,"Abwehr - Innenverteidiger",2022_2023,31
162434,NULL,"SV Werder Bremen",4,NiklasStark,1995-04-14,"Abwehr - Innenverteidiger",2023_2024,31
162434,NULL,"SV Werder Bremen",4,NiklasStark,1995-04-14,"Abwehr - Innenverteidiger",2024_2025,31
162434,NULL,"SV Werder Bremen",4,NiklasStark,1995-04-14,"Abwehr - Innenverteidiger",2025_2026,31
166601,NULL,"Borussia Dortmund",25,NiklasSüle,1995-09-03,"Abwehr - Innenverteidiger",2022_2023,30
166601,NULL,"Borussia Dortmund",25,NiklasSüle,1995-09-03,"Abwehr - Innenverteidiger",2023_2024,30
166601,NULL,"Borussia Dortmund",25,NiklasSüle,1995-09-03,"Abwehr - Innenverteidiger",2024_2025,30
166601,NULL,"Borussia Dortmund",25,NiklasSüle,1995-09-03,"Abwehr - Innenverteidiger",2025_2026,30
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,1993-03-10,"Sturm - Mittelstürmer",2022_2023,33
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,1993-03-10,"Sturm - Mittelstürmer",2023_2024,33
167329,NULL,"Borussia Mönchengladbach",14,AlassanePléa,1993-03-10,"Sturm - Mittelstürmer",2024_2025,33
168186,NULL,"SC Paderborn 07",6,MarcoSchuster,1995-10-10,"Mittelfeld - Defensives Mittelfeld",2022_2023,30
168186,NULL,"SC Paderborn 07",6,MarcoSchuster,1995-10-10,"Mittelfeld - Defensives Mittelfeld",2023_2024,30
168543,NULL,"1.FC Union Berlin",7,LevinÖztunali,1996-03-15,"Sturm - Linksaußen",2022_2023,30
168543,NULL,"Hamburger SV",21,LevinÖztunali,1996-03-15,"Sturm - Linksaußen",2023_2024,30
168543,NULL,"Hamburger SV",21,LevinÖztunali,1996-03-15,"Sturm - Linksaußen",2024_2025,30
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,1993-03-05,"Abwehr - Rechter Verteidiger",2022_2023,33
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,1993-03-05,"Abwehr - Rechter Verteidiger",2023_2024,33
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,1993-03-05,"Abwehr - Rechter Verteidiger",2024_2025,33
168989,NULL,"1.FSV Mainz 05",30,SilvanWidmer,1993-03-05,"Abwehr - Rechter Verteidiger",2025_2026,33
170517,NULL,"VfB Stuttgart",NULL,"Marius Funk",NULL,NULL,2022_2023,NULL
170527,NULL,"RB Leipzig",11,TimoWerner,1996-03-06,"Sturm - Mittelstürmer",2022_2023,30
170527,NULL,"RB Leipzig",11,TimoWerner,1996-03-06,"Sturm - Mittelstürmer",2023_2024,30
170527,NULL,"RB Leipzig",NULL,TimoWerner,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
170986,NULL,"Borussia Dortmund",13,RaphaëlGuerreiro,1993-12-22,"Abwehr - Linker Verteidiger",2022_2023,32
170986,NULL,"FC Bayern München",22,RaphaëlGuerreiro,1993-12-22,"Abwehr - Linker Verteidiger",2023_2024,32
170986,NULL,"FC Bayern München",22,RaphaëlGuerreiro,1993-12-22,"Abwehr - Linker Verteidiger",2024_2025,32
170986,NULL,"FC Bayern München",NULL,RaphaëlGuerreiro,1993-12-22,"Abwehr - Linker Verteidiger",2025_2026,32
173491,NULL,"Bayer 04 Leverkusen",NULL,JoelPohjanpalo,1994-09-13,"Sturm - Mittelstürmer",2022_2023,31
175722,NULL,"FC Bayern München",15,EricDier,1994-01-15,"Abwehr - Innenverteidiger",2023_2024,32
175722,NULL,"FC Bayern München",15,EricDier,1994-01-15,"Abwehr - Innenverteidiger",2024_2025,32
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,1994-04-02,"Mittelfeld - Zentrales Mittelfeld",2022_2023,32
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,1994-04-02,"Mittelfeld - Zentrales Mittelfeld",2023_2024,32
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,1994-04-02,"Mittelfeld - Zentrales Mittelfeld",2024_2025,32
177779,NULL,"1.FC Union Berlin",19,JanikHaberer,1994-04-02,"Mittelfeld - Zentrales Mittelfeld",2025_2026,32
178459,NULL,"1.FC Köln",27,DavieSelke,1995-01-20,"Sturm - Mittelstürmer",2022_2023,31
178459,NULL,"1.FC Köln",27,DavieSelke,1995-01-20,"Sturm - Mittelstürmer",2023_2024,31
178459,NULL,"Hamburger SV",27,DavieSelke,1995-01-20,"Sturm - Mittelstürmer",2024_2025,31
179184,NULL,"Eintracht Frankfurt",30,MichyBatshuayi,1993-10-02,"Sturm - Mittelstürmer",2024_2025,32
